transaction_id,account_id,transaction_date,amount,transaction_type
634,826,2026-02-04,5098.85,Withdrawal
635,892,2025-09-11,34945.58,Deposit
636,27,2025-03-23,30135.27,Withdrawal
637,974,2025-04-16,34993.3,Deposit
638,378,2025-11-14,22650.71,Withdrawal
639,528,2026-02-15,20715.02,Deposit
640,4,2026-01-29,49310.45,Withdrawal
641,18,2025-06-15,31725.49,Deposit
642,993,2025-10-17,40397.13,Withdrawal
643,695,2025-06-13,22270.88,Withdrawal
644,410,2025-08-22,36986.31,Deposit
645,357,2025-11-04,21453.02,Withdrawal
646,675,2025-08-15,42869.29,Deposit
647,752,2025-05-02,19304.44,Deposit
648,730,2026-02-15,7243.76,Deposit
649,131,2025-09-22,24946.46,Deposit
650,309,2025-07-20,41634.47,Withdrawal
651,173,2026-02-04,44830.79,Deposit
652,494,2026-03-09,33165.84,Deposit
653,250,2026-01-10,10660.88,Deposit
654,109,2025-08-21,21801.18,Deposit
655,165,2025-10-03,46457.27,Withdrawal
656,925,2026-01-13,19236.14,Withdrawal
657,226,2025-07-21,35986.83,Withdrawal
658,975,2025-04-21,44885.79,Deposit
659,682,2025-10-11,6874.25,Withdrawal
660,93,2026-02-14,39797.47,Withdrawal
661,893,2025-12-11,11267.93,Deposit
662,660,2025-06-20,17226.97,Withdrawal
663,670,2025-03-21,32140.9,Withdrawal
664,828,2025-10-03,11745.04,Withdrawal
665,119,2025-08-07,14619.73,Deposit
666,92,2025-07-18,17077.87,Deposit
667,763,2026-01-05,47106.18,Withdrawal
668,131,2026-02-21,42681.18,Withdrawal
669,591,2025-07-24,36872.2,Withdrawal
670,64,2025-10-02,29543.98,Deposit
671,868,2025-12-24,19468.46,Withdrawal
672,328,2025-06-18,38586.92,Deposit
673,533,2025-04-05,33220.76,Deposit
674,110,2025-10-02,19826.09,Withdrawal
675,324,2025-03-18,7320.57,Withdrawal
676,858,2025-12-26,11023.32,Withdrawal
677,151,2025-12-12,30113.12,Deposit
678,765,2025-05-14,33301.0,Deposit
679,614,2025-04-29,16074.95,Deposit
680,281,2025-04-25,49842.75,Withdrawal
681,647,2025-07-04,41451.5,Withdrawal
682,299,2025-10-31,35236.61,Withdrawal
683,61,2025-12-04,49059.03,Withdrawal
684,157,2025-05-30,41411.45,Deposit
685,869,2025-08-26,36659.64,Deposit
686,718,2025-07-28,36812.71,Deposit
687,878,2026-01-19,24426.48,Withdrawal
688,307,2025-09-23,49221.04,Deposit
689,23,2025-09-04,27442.35,Withdrawal
690,433,2025-03-21,33927.14,Withdrawal
691,776,2026-02-28,19629.0,Deposit
692,541,2025-04-25,36365.05,Withdrawal
693,714,2025-05-20,46160.88,Withdrawal
694,100,2025-08-01,6631.94,Deposit
695,871,2025-09-09,46735.31,Withdrawal
696,469,2025-11-14,32766.24,Deposit
697,453,2025-08-08,34828.18,Withdrawal
698,919,2025-05-13,7326.66,Deposit
699,824,2025-09-20,37444.29,Deposit
700,371,2025-04-16,36325.28,Deposit
701,695,2026-03-02,39296.41,Deposit
702,386,2025-08-22,47524.87,Withdrawal
703,696,2025-04-26,42098.84,Deposit
704,99,2025-12-19,17843.63,Withdrawal
705,184,2026-02-02,47258.65,Deposit
706,528,2026-01-24,32539.88,Withdrawal
707,994,2025-12-15,7513.56,Withdrawal
708,251,2025-10-20,1796.24,Deposit
709,407,2026-03-14,24482.43,Deposit
710,669,2025-06-01,37285.49,Deposit
711,797,2026-02-10,23237.32,Withdrawal
712,282,2025-04-03,31653.44,Withdrawal
713,377,2025-09-04,678.96,Deposit
714,85,2025-04-15,6190.37,Deposit
715,24,2025-11-16,29383.84,Withdrawal
716,281,2026-03-14,34716.92,Deposit
717,814,2026-01-16,29684.66,Withdrawal
718,496,2025-07-16,49997.71,Withdrawal
719,306,2025-06-12,28614.01,Deposit
720,334,2025-05-19,3268.57,Deposit
721,416,2025-08-01,40662.11,Deposit
722,404,2026-02-22,27847.4,Withdrawal
723,66,2025-07-04,25993.17,Deposit
724,772,2025-12-24,37674.11,Deposit
725,186,2025-07-22,43113.97,Deposit
726,6,2026-01-19,27780.62,Withdrawal
727,126,2025-09-06,2053.24,Deposit
728,669,2025-08-06,8144.39,Withdrawal
729,872,2026-02-14,37678.13,Deposit
730,128,2025-09-23,25356.8,Withdrawal
731,990,2026-01-25,27266.91,Withdrawal
732,968,2026-02-17,32942.15,Deposit
733,308,2025-08-20,2403.7,Withdrawal
734,675,2026-02-28,26751.71,Deposit
735,591,2025-06-14,24573.1,Withdrawal
736,536,2025-04-09,45548.08,Withdrawal
737,621,2026-03-05,26956.65,Deposit
738,705,2025-06-30,5040.56,Deposit
739,243,2025-10-19,1933.02,Deposit
740,307,2025-07-18,42818.65,Deposit
741,981,2025-07-15,6796.98,Deposit
742,606,2026-02-09,18017.35,Deposit
743,747,2025-06-22,31153.41,Deposit
744,564,2026-02-14,12822.87,Withdrawal
745,666,2025-08-17,45192.63,Withdrawal
746,468,2025-05-27,4254.38,Withdrawal
747,693,2026-02-12,21324.63,Deposit
748,549,2026-01-04,10267.77,Withdrawal
749,649,2025-08-19,34870.47,Deposit
750,732,2025-12-21,18669.9,Deposit
751,430,2025-09-29,41096.23,Withdrawal
752,807,2026-02-02,21737.99,Deposit
753,988,2025-05-19,30220.0,Deposit
754,277,2026-03-09,6318.6,Deposit
755,701,2026-02-08,27463.6,Deposit
756,338,2026-03-14,32044.86,Withdrawal
757,932,2025-08-12,16742.52,Withdrawal
758,150,2026-02-24,43455.88,Deposit
759,281,2025-10-24,592.18,Withdrawal
760,993,2025-11-17,11189.06,Deposit
761,802,2025-04-09,46289.23,Deposit
762,540,2026-02-15,36443.54,Withdrawal
763,603,2025-04-13,41085.03,Withdrawal
764,98,2026-02-22,26495.11,Withdrawal
765,565,2026-01-31,13625.59,Deposit
766,919,2025-05-04,2493.37,Withdrawal
767,970,2025-07-08,37618.46,Deposit
768,354,2026-01-29,40323.64,Withdrawal
769,489,2025-09-03,29656.28,Withdrawal
770,10,2026-02-05,34364.25,Deposit
771,674,2025-10-03,6405.78,Withdrawal
772,582,2025-05-05,36797.58,Deposit
773,941,2025-12-20,36298.42,Withdrawal
774,725,2025-07-22,38898.66,Withdrawal
775,724,2025-05-03,22943.55,Withdrawal
776,363,2025-12-23,39943.6,Withdrawal
777,283,2025-08-22,47635.55,Deposit
778,313,2026-02-20,31818.2,Deposit
779,971,2025-04-19,15352.51,Withdrawal
780,866,2026-02-27,4598.02,Deposit
781,79,2025-10-17,36524.66,Deposit
782,170,2026-01-07,28808.3,Deposit
783,762,2025-07-25,14363.96,Withdrawal
784,828,2025-09-17,43730.21,Withdrawal
785,694,2026-02-05,25483.25,Deposit
786,492,2026-01-10,24940.48,Deposit
787,416,2025-11-08,793.62,Deposit
788,933,2026-03-08,41586.73,Deposit
789,732,2025-04-27,21306.45,Withdrawal
790,251,2025-08-06,49711.68,Deposit
791,622,2025-09-16,22487.74,Deposit
792,691,2025-04-02,46516.25,Deposit
793,180,2026-01-10,3848.61,Deposit
794,527,2025-12-16,17729.25,Deposit
795,433,2025-07-22,24825.84,Deposit
796,383,2025-11-22,48489.45,Withdrawal
797,936,2025-03-16,33985.25,Deposit
798,298,2025-11-13,15028.98,Withdrawal
799,272,2026-02-13,10731.99,Withdrawal
800,223,2025-06-25,46160.51,Deposit
801,958,2025-12-27,23206.54,Withdrawal
802,59,2025-06-15,17851.63,Withdrawal
803,337,2025-06-21,14987.7,Deposit
804,6,2025-05-11,17551.11,Deposit
805,412,2025-05-10,17791.16,Deposit
806,442,2025-06-08,24653.1,Deposit
807,542,2025-08-25,25764.5,Deposit
808,421,2025-10-05,6279.75,Withdrawal
809,8,2026-01-28,7865.96,Withdrawal
810,232,2025-12-18,23587.86,Withdrawal
811,307,2025-09-12,18288.34,Deposit
812,550,2025-04-26,40596.04,Deposit
813,450,2025-08-10,32848.35,Withdrawal
814,166,2025-10-06,7079.73,Withdrawal
815,6,2026-02-11,18025.91,Deposit
816,114,2025-10-16,9559.4,Deposit
817,137,2025-09-21,19787.85,Withdrawal
818,923,2026-02-20,1677.17,Deposit
819,972,2025-09-10,24016.82,Withdrawal
820,122,2025-06-22,21112.66,Withdrawal
821,820,2025-10-16,34118.65,Deposit
822,333,2025-07-29,37579.39,Withdrawal
823,514,2025-08-12,36327.13,Withdrawal
824,135,2025-07-20,5575.67,Deposit
825,812,2025-10-21,1155.5,Deposit
826,353,2026-03-08,25050.05,Deposit
827,54,2025-05-22,33947.68,Withdrawal
828,440,2025-06-19,48824.28,Deposit
829,445,2025-04-08,24061.63,Withdrawal
830,498,2025-04-04,4222.48,Withdrawal
831,254,2025-06-26,30918.9,Deposit
832,256,2025-12-03,14128.83,Deposit
833,885,2025-06-02,13250.18,Deposit
834,683,2025-09-23,41048.41,Deposit
835,486,2025-11-17,35352.4,Deposit
836,718,2025-12-24,36549.79,Deposit
837,194,2025-11-03,49628.33,Deposit
838,235,2025-03-21,6111.01,Withdrawal
839,40,2025-06-17,13765.7,Deposit
840,952,2025-05-19,7395.84,Deposit
841,632,2025-06-16,10062.21,Deposit
842,390,2025-11-16,20424.13,Withdrawal
843,717,2025-09-22,31702.17,Deposit
844,228,2025-10-02,16875.27,Withdrawal
845,63,2026-03-12,25542.2,Deposit
846,312,2025-09-26,5591.74,Withdrawal
847,288,2025-07-12,47155.64,Withdrawal
848,253,2025-08-18,16060.06,Deposit
849,187,2025-09-08,2140.37,Deposit
850,677,2026-02-13,37263.26,Deposit
851,293,2025-07-02,23655.7,Deposit
852,442,2026-01-23,9323.52,Withdrawal
853,373,2025-09-08,16780.68,Deposit
854,100,2025-08-23,33480.48,Deposit
855,340,2025-09-11,18092.38,Withdrawal
856,761,2025-10-11,38962.53,Withdrawal
857,244,2025-05-18,32547.39,Deposit
858,599,2026-02-01,19264.06,Deposit
859,134,2025-05-07,31514.98,Deposit
860,43,2025-08-16,29369.42,Deposit
861,198,2025-07-04,35262.54,Deposit
862,77,2025-08-12,47096.72,Withdrawal
863,309,2025-10-31,36295.0,Deposit
864,547,2025-03-22,36066.4,Deposit
865,131,2025-11-25,9666.17,Withdrawal
866,913,2025-11-28,43866.06,Withdrawal
867,917,2025-07-05,18364.0,Deposit
868,933,2025-09-03,21862.68,Withdrawal
869,430,2025-07-19,26235.76,Deposit
870,171,2025-05-29,29997.77,Deposit
871,297,2025-06-29,2367.72,Deposit
872,814,2026-01-11,48626.45,Deposit
873,759,2025-05-17,40745.22,Withdrawal
874,702,2026-02-24,26670.25,Deposit
875,170,2025-04-04,21943.47,Withdrawal
876,576,2026-01-15,38990.67,Withdrawal
877,622,2025-12-05,13647.56,Deposit
878,4,2025-10-15,8084.15,Deposit
879,607,2025-04-06,34866.42,Withdrawal
880,516,2025-06-29,35416.93,Withdrawal
881,311,2025-07-24,42638.51,Withdrawal
882,726,2025-05-24,13498.88,Deposit
883,176,2025-07-15,11274.08,Deposit
884,299,2025-04-25,2050.62,Deposit
885,965,2025-07-30,44191.76,Deposit
886,277,2025-03-27,43681.8,Deposit
887,658,2025-08-10,49003.18,Deposit
888,548,2026-02-22,5897.62,Withdrawal
889,648,2025-04-19,30297.46,Withdrawal
890,333,2025-06-07,4253.98,Withdrawal
891,740,2025-06-04,6767.22,Withdrawal
892,333,2025-05-10,49264.54,Deposit
893,844,2025-05-30,17838.61,Withdrawal
894,181,2026-03-15,12873.76,Deposit
895,551,2025-06-22,32900.15,Deposit
896,740,2025-09-07,37313.91,Withdrawal
897,969,2025-08-03,32725.85,Deposit
898,837,2025-10-16,22165.03,Withdrawal
899,276,2026-02-11,10275.54,Withdrawal
900,160,2025-07-08,22358.19,Withdrawal
901,378,2025-08-08,7501.88,Withdrawal
902,96,2026-03-04,24848.46,Withdrawal
903,190,2025-06-10,40798.34,Deposit
904,194,2025-04-10,28525.93,Deposit
905,664,2025-09-14,14174.01,Withdrawal
906,167,2025-12-26,44274.13,Withdrawal
907,704,2025-07-25,30430.32,Deposit
908,147,2026-02-04,3695.23,Deposit
909,466,2025-06-20,45465.64,Withdrawal
910,103,2025-12-19,36242.92,Deposit
911,745,2025-04-27,37547.17,Deposit
912,618,2025-10-03,5076.52,Withdrawal
913,22,2026-02-23,5590.77,Deposit
914,782,2025-06-02,41542.8,Deposit
915,136,2025-04-20,12492.31,Deposit
916,275,2025-06-18,7217.52,Deposit
917,812,2026-03-11,48321.4,Deposit
918,556,2025-03-24,36832.96,Withdrawal
919,874,2025-06-29,35402.04,Deposit
920,143,2025-06-12,24073.23,Withdrawal
921,836,2025-11-06,8240.91,Withdrawal
922,491,2025-05-21,7810.21,Deposit
923,557,2025-07-19,34632.86,Deposit
924,22,2025-11-29,41263.75,Deposit
925,558,2026-02-24,14907.25,Withdrawal
926,146,2025-11-08,160.4,Deposit
927,25,2025-09-29,11411.09,Withdrawal
928,151,2025-11-05,17730.16,Withdrawal
929,232,2025-11-16,46092.38,Withdrawal
930,704,2025-06-25,44222.77,Deposit
931,504,2025-05-30,8561.0,Deposit
932,230,2025-08-25,5176.64,Withdrawal
933,366,2025-04-04,3906.87,Withdrawal
934,122,2025-10-24,18088.63,Deposit
935,918,2026-01-31,2263.01,Deposit
936,183,2025-08-06,21488.56,Withdrawal
937,615,2025-04-06,9150.14,Withdrawal
938,154,2025-09-30,44666.57,Withdrawal
939,640,2025-06-04,40896.37,Withdrawal
940,897,2025-07-04,5285.74,Withdrawal
941,678,2025-09-10,18518.71,Withdrawal
942,831,2025-07-13,45358.53,Deposit
943,808,2025-04-13,208.72,Deposit
944,797,2025-12-21,32827.12,Withdrawal
945,152,2026-01-20,19590.92,Withdrawal
946,835,2025-05-23,3458.95,Withdrawal
947,983,2025-06-29,36362.72,Deposit
948,93,2026-02-04,16220.37,Deposit
949,187,2025-05-06,38400.02,Withdrawal
950,327,2025-05-21,24760.9,Withdrawal
951,711,2025-07-29,48645.16,Withdrawal
952,142,2025-07-29,40126.83,Deposit
953,393,2025-09-30,20991.12,Withdrawal
954,552,2025-05-22,26735.16,Deposit
955,394,2025-09-28,4272.52,Withdrawal
956,540,2026-01-26,28936.03,Deposit
957,720,2025-10-23,4453.79,Withdrawal
958,3,2025-09-15,10243.66,Deposit
959,372,2025-09-21,27962.89,Deposit
960,944,2025-05-23,5596.8,Withdrawal
961,370,2025-07-31,42452.7,Deposit
962,302,2025-03-18,23073.38,Withdrawal
963,249,2026-01-10,10615.79,Deposit
964,58,2025-09-08,37375.07,Deposit
965,986,2025-08-11,34819.46,Deposit
966,387,2026-02-24,36680.77,Withdrawal
967,381,2025-10-10,2798.76,Deposit
968,679,2025-07-22,29122.19,Withdrawal
969,858,2025-03-20,29736.89,Deposit
970,31,2025-11-11,7429.64,Deposit
971,81,2025-04-06,12327.79,Deposit
972,583,2025-06-10,41570.29,Withdrawal
973,154,2025-04-27,38294.34,Withdrawal
974,762,2025-12-15,7091.61,Withdrawal
975,482,2025-12-22,20634.97,Withdrawal
976,455,2025-09-08,39091.71,Deposit
977,294,2025-07-11,5652.21,Deposit
978,903,2025-10-07,32158.47,Deposit
979,516,2025-04-14,8101.4,Withdrawal
980,853,2026-02-05,21238.68,Withdrawal
981,568,2025-10-17,35599.2,Withdrawal
982,942,2025-05-19,28646.05,Withdrawal
983,727,2025-07-07,11443.01,Deposit
984,279,2026-01-22,48658.8,Withdrawal
985,974,2025-07-13,6344.15,Deposit
986,411,2025-10-11,30990.28,Deposit
987,402,2025-03-28,9266.32,Deposit
988,837,2025-04-25,34652.09,Withdrawal
989,321,2025-12-24,32669.73,Withdrawal
990,848,2025-09-19,19085.46,Deposit
991,823,2025-12-14,18636.76,Withdrawal
992,200,2025-07-02,13568.99,Deposit
993,80,2025-06-02,18198.81,Withdrawal
994,29,2025-12-14,12052.54,Deposit
995,555,2025-06-26,5412.58,Deposit
996,612,2025-08-06,647.75,Withdrawal
997,193,2025-12-15,27629.4,Deposit
998,247,2025-05-31,13531.48,Deposit
999,578,2025-11-12,49326.05,Withdrawal
1000,47,2025-06-25,2497.64,Deposit
1001,967,2025-05-08,15499.38,Withdrawal
1002,770,2026-03-06,14191.87,Withdrawal
1003,513,2025-04-30,9824.7,Withdrawal
1004,744,2025-11-20,17856.28,Deposit
1005,720,2025-09-21,33766.85,Withdrawal
1006,418,2025-08-03,44835.91,Deposit
1007,515,2025-08-03,40393.97,Deposit
1008,25,2025-11-21,29400.06,Withdrawal
1009,489,2025-12-04,29359.27,Deposit
1010,298,2025-10-14,8145.03,Withdrawal
1011,81,2025-07-09,44271.67,Deposit
1012,976,2025-06-28,35951.29,Deposit
1013,827,2025-06-25,34104.84,Deposit
1014,788,2025-07-19,35955.87,Withdrawal
1015,459,2025-09-09,39289.06,Withdrawal
1016,298,2026-02-22,18079.79,Withdrawal
1017,41,2026-03-13,44544.93,Withdrawal
1018,245,2026-01-16,10520.15,Deposit
1019,982,2025-03-19,7704.83,Withdrawal
1020,100,2025-07-19,40255.85,Deposit
1021,785,2025-07-24,43535.83,Deposit
1022,511,2025-07-04,4796.29,Withdrawal
1023,174,2025-04-10,46709.39,Deposit
1024,70,2025-11-18,14077.85,Withdrawal
1025,362,2025-07-13,4552.54,Deposit
1026,728,2025-04-21,38619.83,Withdrawal
1027,485,2026-01-03,48926.34,Withdrawal
1028,666,2025-11-30,46215.62,Deposit
1029,996,2026-02-03,28479.8,Deposit
1030,373,2025-06-08,42964.26,Withdrawal
1031,419,2025-07-02,42864.35,Deposit
1032,452,2025-09-19,18399.94,Withdrawal
1033,383,2025-06-07,4266.18,Withdrawal
1034,519,2025-07-26,22559.6,Deposit
1035,636,2025-06-06,48873.84,Deposit
1036,759,2025-06-21,39550.47,Deposit
1037,159,2025-05-17,42667.68,Withdrawal
1038,385,2025-11-19,7994.47,Withdrawal
1039,875,2025-05-20,3741.64,Withdrawal
1040,896,2025-11-05,23167.7,Deposit
1041,358,2025-08-30,23347.29,Withdrawal
1042,112,2026-03-04,4382.55,Deposit
1043,940,2025-08-02,47981.45,Withdrawal
1044,787,2026-01-05,21712.41,Withdrawal
1045,337,2025-07-27,3317.13,Withdrawal
1046,619,2025-11-29,24366.12,Withdrawal
1047,118,2025-11-27,13990.92,Deposit
1048,559,2025-05-20,7871.48,Withdrawal
1049,150,2026-03-03,32046.8,Withdrawal
1050,582,2025-12-03,1663.03,Withdrawal
1051,64,2025-08-18,46829.34,Withdrawal
1052,809,2025-12-18,21562.48,Withdrawal
1053,219,2025-03-27,2798.47,Deposit
1054,976,2025-11-07,37954.96,Withdrawal
1055,277,2025-12-10,12678.36,Deposit
1056,86,2026-02-03,7172.72,Withdrawal
1057,415,2025-09-29,4177.28,Withdrawal
1058,893,2025-07-08,21044.12,Deposit
1059,686,2025-11-07,44664.36,Deposit
1060,851,2025-04-12,2781.74,Withdrawal
1061,351,2025-08-09,48171.95,Withdrawal
1062,169,2025-10-14,10010.4,Withdrawal
1063,494,2025-08-13,23827.42,Deposit
1064,989,2025-11-16,34864.84,Withdrawal
1065,935,2025-09-23,34675.78,Withdrawal
1066,843,2025-10-18,595.58,Deposit
1067,80,2025-11-09,36163.91,Deposit
1068,332,2025-05-31,33236.74,Withdrawal
1069,15,2025-09-13,7610.26,Withdrawal
1070,957,2025-04-21,7459.58,Withdrawal
1071,117,2025-09-10,39621.64,Withdrawal
1072,270,2025-07-03,26082.52,Deposit
1073,462,2026-01-12,47171.85,Deposit
1074,650,2025-08-27,22521.5,Deposit
1075,38,2025-11-19,11009.28,Deposit
1076,431,2025-04-29,34852.66,Deposit
1077,616,2025-05-01,18940.07,Withdrawal
1078,215,2025-10-25,47623.61,Deposit
1079,380,2025-07-25,40707.59,Deposit
1080,310,2026-02-01,44843.08,Deposit
1081,717,2025-11-13,25006.62,Withdrawal
1082,424,2026-01-04,20578.3,Withdrawal
1083,849,2025-09-03,27169.1,Withdrawal
1084,117,2026-01-15,46324.81,Withdrawal
1085,439,2025-07-28,18718.76,Deposit
1086,556,2025-05-17,21850.22,Withdrawal
1087,866,2025-03-20,33014.32,Withdrawal
1088,650,2025-08-21,14234.09,Deposit
1089,90,2025-11-10,40316.39,Deposit
1090,92,2026-02-11,32516.27,Withdrawal
1091,107,2026-02-23,24870.61,Deposit
1092,649,2025-07-18,22260.76,Deposit
1093,684,2025-12-20,14566.23,Withdrawal
1094,217,2025-03-18,11221.68,Withdrawal
1095,565,2025-08-19,19115.88,Deposit
1096,877,2025-12-28,23531.75,Deposit
1097,360,2025-09-06,48384.04,Withdrawal
1098,423,2025-08-02,45408.88,Withdrawal
1099,8,2025-04-10,46986.88,Deposit
1100,520,2026-01-25,14251.86,Withdrawal
1101,315,2025-07-29,41940.36,Withdrawal
1102,690,2025-07-08,12153.57,Withdrawal
1103,34,2025-10-20,874.95,Deposit
1104,810,2025-04-01,18782.85,Withdrawal
1105,344,2026-02-15,8603.5,Withdrawal
1106,248,2026-03-03,27831.41,Withdrawal
1107,198,2026-02-24,30851.77,Withdrawal
1108,849,2025-09-16,2673.89,Withdrawal
1109,132,2025-09-20,46975.65,Withdrawal
1110,746,2025-03-21,8768.49,Withdrawal
1111,530,2025-08-11,8006.34,Deposit
1112,102,2025-04-03,35530.24,Deposit
1113,517,2025-07-30,6006.8,Withdrawal
1114,864,2026-01-21,38132.38,Withdrawal
1115,858,2025-09-11,27689.98,Withdrawal
1116,209,2025-05-28,4753.4,Deposit
1117,448,2025-06-01,675.75,Deposit
1118,29,2025-05-06,30943.17,Deposit
1119,586,2025-07-14,19182.0,Deposit
1120,465,2025-05-16,31759.71,Withdrawal
1121,192,2026-02-22,12062.12,Deposit
1122,305,2025-09-16,9772.06,Deposit
1123,744,2025-12-26,39023.44,Withdrawal
1124,789,2025-11-28,13097.94,Deposit
1125,282,2025-11-20,4239.87,Deposit
1126,643,2025-09-16,1254.73,Deposit
1127,114,2025-12-03,23010.47,Deposit
1128,110,2025-10-31,7177.59,Withdrawal
1129,917,2025-11-27,9113.32,Deposit
1130,507,2025-10-04,42246.72,Deposit
1131,401,2025-05-30,5123.52,Deposit
1132,424,2025-07-27,3771.44,Deposit
1133,216,2025-05-01,34398.09,Withdrawal
1134,912,2025-08-09,15747.89,Withdrawal
1135,828,2026-01-14,8139.07,Withdrawal
1136,11,2025-08-28,45191.54,Deposit
1137,121,2025-05-10,48798.2,Withdrawal
1138,496,2025-10-08,49746.31,Deposit
1139,163,2025-10-30,26135.25,Withdrawal
1140,949,2025-12-22,6167.52,Deposit
1141,549,2026-02-08,1249.6,Deposit
1142,222,2025-09-05,43357.03,Deposit
1143,921,2025-11-04,10926.19,Withdrawal
1144,142,2025-10-08,11066.08,Deposit
1145,275,2025-11-25,13755.96,Deposit
1146,977,2025-09-14,4689.3,Withdrawal
1147,479,2025-07-24,37285.2,Withdrawal
1148,447,2025-12-12,25681.56,Withdrawal
1149,945,2025-07-05,9733.41,Deposit
1150,203,2025-04-16,34384.17,Withdrawal
1151,985,2025-12-16,19702.01,Withdrawal
1152,170,2025-12-18,39725.57,Withdrawal
1153,444,2026-02-20,44154.58,Withdrawal
1154,611,2025-07-25,37379.26,Withdrawal
1155,638,2025-07-12,5467.2,Withdrawal
1156,440,2025-05-09,10066.07,Withdrawal
1157,383,2025-12-09,44904.94,Deposit
1158,461,2025-07-14,8445.73,Deposit
1159,982,2025-06-18,25616.7,Withdrawal
1160,301,2025-07-15,30233.72,Withdrawal
1161,408,2025-11-21,1594.0,Deposit
1162,829,2026-02-02,16201.79,Deposit
1163,367,2026-01-07,12341.38,Deposit
1164,673,2025-05-24,18645.85,Deposit
1165,799,2026-01-12,15791.2,Deposit
1166,327,2025-05-23,34445.79,Withdrawal
1167,219,2026-03-12,23322.29,Withdrawal
1168,921,2025-12-08,11709.17,Deposit
1169,395,2025-11-07,14252.35,Deposit
1170,540,2025-10-10,10951.42,Withdrawal
1171,734,2025-03-30,30434.43,Deposit
1172,588,2026-02-03,44643.93,Withdrawal
1173,699,2025-06-18,37834.44,Withdrawal
1174,833,2026-02-10,16074.06,Deposit
1175,51,2025-05-26,40155.99,Withdrawal
1176,48,2025-09-19,49513.96,Withdrawal
1177,123,2025-11-22,6292.22,Deposit
1178,616,2025-04-26,16411.05,Withdrawal
1179,243,2025-11-03,28863.05,Withdrawal
